-3,48440;-0,50748;-58,07353
-3,54060;-0,48608;-58,14492
-3,59636;-0,46920;-58,21435
-3,65131;-0,45671;-58,28187
-3,70512;-0,44848;-58,34757
-3,75747;-0,44439;-58,41152
-3,80810;-0,44429;-58,47382
-3,85674;-0,44808;-58,53462
-3,90318;-0,45563;-58,59403
-3,94723;-0,46682;-58,65222
-3,98872;-0,48155;-58,70935
-4,02751;-0,49970;-58,76562
-4,06346;-0,52119;-58,82120
-4,09647;-0,54591;-58,87631
-4,12644;-0,57376;-58,93116
-4,15327;-0,60465;-58,98595
-4,17689;-0,63847;-59,04089
-4,19721;-0,67511;-59,09621
-4,21415;-0,71447;-59,15209
-4,22763;-0,75641;-59,20875
-4,23758;-0,80080;-59,26636
-4,24390;-0,84748;-59,32512
-4,24652;-0,89628;-59,38517
-4,24533;-0,94699;-59,44668
-4,24024;-0,99939;-59,50978
-4,23115;-1,05324;-59,57458
-4,21795;-1,10825;-59,64117
-4,20055;-1,16412;-59,70965
-4,17883;-1,22051;-59,78006
-4,15271;-1,27705;-59,85245
-4,12208;-1,33337;-59,92685
-4,08688;-1,38905;-60,00328
-4,04705;-1,44365;-60,08173
-4,00256;-1,49675;-60,16220
-3,95340;-1,54790;-60,24464
-3,89961;-1,59664;-60,32904
-3,84128;-1,64255;-60,41533
-3,77855;-1,68520;-60,50346
-3,71160;-1,72418;-60,59333
-3,64072;-1,75912;-60,68483
-3,56623;-1,78967;-60,77785
-3,48853;-1,81553;-60,87222
-3,40811;-1,83644;-60,96775
-3,32551;-1,85219;-61,06423
-3,24133;-1,86260;-61,16142
-3,15621;-1,86757;-61,25906
-3,07083;-1,86704;-61,35687
-2,98588;-1,86100;-61,45456
-2,90206;-1,84953;-61,55187
-2,82001;-1,83272;-61,64851
-2,74037;-1,81074;-61,74424
-2,66370;-1,78380;-61,83884
-2,59051;-1,75218;-61,93211
-2,52121;-1,71618;-62,02388
-2,45616;-1,67615;-62,11404
-2,39565;-1,63248;-62,20247
-2,33986;-1,58557;-62,28910
-2,28895;-1,53587;-62,37386
-2,24299;-1,48383;-62,45673
-2,20201;-1,42991;-62,53768
-2,16600;-1,37457;-62,61669
-2,13490;-1,31827;-62,69377
-2,10864;-1,26148;-62,76891
-2,08713;-1,20462;-62,84215
-2,07026;-1,14811;-62,91352
-2,05790;-1,09233;-62,98307
-2,04995;-1,03766;-63,05086
-2,04626;-0,98441;-63,11697
-2,04672;-0,93291;-63,18151
-2,05120;-0,88340;-63,24458
-2,05959;-0,83614;-63,30633
-2,07176;-0,79133;-63,36692
-2,08760;-0,74916;-63,42649
-2,10701;-0,70980;-63,48525
-2,12988;-0,67338;-63,54338
-2,15609;-0,64003;-63,60108
-2,18554;-0,60986;-63,65856
-2,21813;-0,58298;-63,71604
-2,25373;-0,55947;-63,77372
-2,29222;-0,53943;-63,83181
-2,33346;-0,52294;-63,89051
-2,37731;-0,51008;-63,95003
-2,42361;-0,50095;-64,01053
-2,47216;-0,49563;-64,07220
-2,52277;-0,49421;-64,13519
-2,57519;-0,49679;-64,19964
-2,62919;-0,50345;-64,26566
-2,68445;-0,51431;-64,33336
-2,74068;-0,52946;-64,40282
-2,79753;-0,54899;-64,47411
-2,85462;-0,57299;-64,54727
-2,91156;-0,60156;-64,62233
-2,96793;-0,63475;-64,69931
-3,02331;-0,67262;-64,77821
-3,07723;-0,71520;-64,85901
-3,12924;-0,76249;-64,94170
-3,17891;-0,81444;-65,02623
-3,22577;-0,87097;-65,11256
-3,26941;-0,93194;-65,20063
-3,30941;-0,99716;-65,29036
-3,34540;-1,06637;-65,38166
-3,37702;-1,13925;-65,47440
-3,40396;-1,21539;-65,56843
-3,42597;-1,29433;-65,66360
-3,44281;-1,37554;-65,75969
-3,45432;-1,45843;-65,85649
-3,46038;-1,54236;-65,95375
-3,46093;-1,62667;-66,05121
-3,45596;-1,71067;-66,14860
-3,44550;-1,79368;-66,24566
-3,42967;-1,87504;-66,34214
-3,40861;-1,95411;-66,43778
-3,38252;-2,03033;-66,53238
-3,35167;-2,10318;-66,62575
-3,31635;-2,17223;-66,71773
-3,27690;-2,23709;-66,80819
-3,23369;-2,29748;-66,89704
-3,18713;-2,35318;-66,98420
-3,13765;-2,40403;-67,06961
-3,08571;-2,44992;-67,15323
-3,03177;-2,49083;-67,23505
-2,97629;-2,52674;-67,31503
-2,91975;-2,55769;-67,39319
-2,86261;-2,58373;-67,46953
-2,80530;-2,60497;-67,54407
-2,74828;-2,62148;-67,61683
-2,69193;-2,63339;-67,68786
-2,63664;-2,64081;-67,75722
-2,58276;-2,64387;-67,82499
-2,53061;-2,64267;-67,89125
-2,48047;-2,63734;-67,95613
-2,43261;-2,62801;-68,01975
-2,38726;-2,61478;-68,08227
-2,34461;-2,59778;-68,14384
-2,30484;-2,57711;-68,20466
-2,26811;-2,55289;-68,26490
-2,23455;-2,52523;-68,32477
-2,20430;-2,49425;-68,38448
-2,17745;-2,46007;-68,44423
-2,15412;-2,42281;-68,50424
-2,13440;-2,38263;-68,56470
-2,11838;-2,33966;-68,62582
-2,10615;-2,29408;-68,68779
-2,09781;-2,24607;-68,75078
-2,09344;-2,19585;-68,81495
-2,09313;-2,14364;-68,88046
-2,09699;-2,08971;-68,94742
-2,10510;-2,03435;-69,01595
-2,11757;-1,97787;-69,08614
-2,13447;-1,92062;-69,15805
-2,15591;-1,86298;-69,23173
-2,18196;-1,80534;-69,30723
-2,21268;-1,74813;-69,38455
-2,24812;-1,69179;-69,46370
-2,28832;-1,63677;-69,54467
-2,33327;-1,58353;-69,62744
-2,38294;-1,53253;-69,71197
-2,43724;-1,48422;-69,79822
-2,49604;-1,43904;-69,88614
-2,55916;-1,39741;-69,97564
-2,62636;-1,35971;-70,06665
-2,69732;-1,32631;-70,15905
-2,77166;-1,29753;-70,25271
-2,84893;-1,27364;-70,34747
-2,92862;-1,25487;-70,44315
-3,01015;-1,24140;-70,53955
-3,09291;-1,23338;-70,63643
-3,17624;-1,23087;-70,73355
-3,25945;-1,23391;-70,83066
-3,34188;-1,24246;-70,92750
-3,42285;-1,25645;-71,02383
-3,50173;-1,27573;-71,11942
-3,57794;-1,30012;-71,21405
-3,65094;-1,32939;-71,30754
-3,72028;-1,36325;-71,39974
-3,78555;-1,40138;-71,49053
-3,84646;-1,44343;-71,57980
-3,90274;-1,48899;-71,66748
-3,95422;-1,53764;-71,75352
-4,00078;-1,58895;-71,83787
-4,04235;-1,64244;-71,92051
-4,07891;-1,69765;-72,00144
-4,11048;-1,75412;-72,08063
-4,13710;-1,81136;-72,15810
-4,15885;-1,86892;-72,23387
-4,17581;-1,92636;-72,30795
-4,18809;-1,98326;-72,38038
-4,19579;-2,03921;-72,45122
-4,19903;-2,09385;-72,52053
-4,19792;-2,14683;-72,58840
-4,19258;-2,19785;-72,65493
-4,18313;-2,24663;-72,72026
-4,16969;-2,29291;-72,78451
-4,15237;-2,33648;-72,84785
-4,13128;-2,37715;-72,91046
-4,10655;-2,41473;-72,97251
-4,07828;-2,44908;-73,03421
-4,04661;-2,48006;-73,09576
-4,01166;-2,50755;-73,15736
-3,97356;-2,53143;-73,21922
-3,93247;-2,55161;-73,28154
-3,88855;-2,56798;-73,34452
-3,84198;-2,58045;-73,40834
-3,79297;-2,58891;-73,47318
-3,74174;-2,59329;-73,53919
-3,68853;-2,59348;-73,60651
-3,63364;-2,58938;-73,67527
-3,57736;-2,58092;-73,74557
-3,52004;-2,56799;-73,81748
-3,46204;-2,55051;-73,89108
-3,40376;-2,52840;-73,96640
-3,34562;-2,50159;-74,04346
-3,28805;-2,47002;-74,12229
-3,23151;-2,43367;-74,20286
-3,17646;-2,39251;-74,28517
-3,12337;-2,34657;-74,36919
-3,07270;-2,29592;-74,45488
-3,02491;-2,24065;-74,54218
-2,98043;-2,18093;-74,63103
-2,93966;-2,11697;-74,72136
-2,90300;-2,04904;-74,81307
-2,87078;-1,97750;-74,90605
-2,84330;-1,90274;-75,00015
